iq.storeexpress.www	
iq.zoodmall.www	
ir.al-vefagh	
ir.alarbaeen.www	
ir.alkawthartv.www	{lav=1, ara=2190, bos=1, fas=4, uzb=1, eng=5}
ir.bayanmanavi.arabic	
ir.efatwa.lib	{tur=1, ara=1106, fas=1113, bos=6}
ir.efatwa.lib.ar	{ara=179, bos=1, eng=1}
ir.efatwa.lib.pdf	{ara=176, fas=175, eng=1}
ir.erfan.www	
ir.eshia.lib.ar	{ara=229, fas=117, eng=1}
ir.eshia.lib.pdf	{ara=905, fas=910, eng=1}
ir.eshia.lib.sh	
ir.eshia.lib2	
ir.estebsar.ar	
ir.ghbook.www	
ir.ghbook.www	{ara=9, fas=54, aze=3, eng=14}
ir.ifilmtv.ar	{ara=614, snd=6, fas=612, uzb=1, pus=5, eng=3}
ir.inoor.hadith	
ir.iqna	{zho=1, cos=1, bos=61, ben=203, hin=294, aze=177, pus=1, ara=240, rus=3, kin=1, por=4, fra=187, deu=202, ita=249, tgl=46, fas=1013, tgk=5, uzb=1, hau=252, ind=37, eng=410, spa=207, urd=6, srp=2, mya=1, msa=1612, swa=2}
ir.iranjournals.iaall	
ir.irna.ar	{eng=1000}
ir.isasc	
ir.kayhan	
ir.khabaronline.arabic	{ara=1035, urd=4, fas=262, uzb=4, pus=4, eng=855}
ir.leader.www	
ir.leader.www	{urd=140, tha=145, aze=1174, pus=1, srp=3, tur=228, ara=289, rus=166, fra=208, bul=1, fas=761, msa=1, uzb=6, ind=157, eng=390}
ir.lohedana	{ara=62, urd=2, snd=2, fas=111, msa=2, uzb=1, pus=2, eng=28}
ir.lomika	
ir.milan-news	{ces=1, zul=1, ara=798, fas=6, eng=618}
ir.motahari	{ara=10, fas=13, eng=3}
ir.nournews	{dan=1, srp=3, zho=99, rus=131, ara=123, heb=109, yid=1, urd=1, fas=2421, uzb=2, eng=1434}
ir.olama-orafa.nahjalbalagha	
ir.partonews	{dan=1, ara=171, fas=488, eng=365}
ir.rasanews.ar	
ir.rohani.www	
ir.samenferforge	
ir.scfr.www	
ir.tabnak.www	{ara=5478, aar=3, urd=1, bos=1, fas=7045, msa=1, uzb=13, pus=6, eng=430}
ir.taghribnews	
ir.taqrib	{ara=27, fas=50, urd=1, pus=1, eng=2}
ir.travel2iran	
ir.wikifeqh.ar	{ara=287, fas=177, urd=1}
ir.yjc.www	{ara=206, fas=57, uzb=190, eng=306}
ir.zanjani	
is.z7	
ist.bazar	
ist.bazar	{ara=1, eng=1}
istanbul.realestates	
it.albignasego1	
it.allafortuna	
it.anminail	
it.arbicineuropa.www	
it.barberiacolasurdo	
it.bbtrecivettesulcomo	
it.biotipic	
it.borsaturismoarcheologico.www	{ara=11, ita=98, war=2, sqi=1, lat=1, eng=78}
it.campodellupo	
it.chrissycafe.www	
it.cibarteristorante.www	
it.cortilepalermo.www	
it.dazioartcafe.www	
it.diabhal-staff	
it.ealspa	
it.educivica	
it.equinvest.ar	
it.erendiraitalia	{ita=10}
it.eusilbuonofattobene	
it.fbrand.ar	
it.fbrand.ar	{ara=240, ita=8, eng=9}
it.flcgilagrigento	
it.gnata.www	{ara=16, por=1, fra=5, spa=3, deu=2, ita=1, eng=20}
it.grabz.ar	
it.hotelristorantesantanna	
it.iisferracciu-pes	
it.imperianelblu	
it.jamcontest	
it.joliboutique	
it.labaita1980	
it.martuasd.www	
it.newsunflower.www	
it.pizzaidea1.www	
it.printo.www	{zho=66, hun=55, swe=37, eus=5, heb=50, bos=12, fin=64, ben=53, pol=39, hin=52, dan=56, tur=59, ces=53, nor=73, ron=74, rus=77, ara=416, por=72, fra=148, oci=8, deu=200, lit=20, cat=35, ita=137, fas=101, ukr=21, sco=2, lat=7, eng=2656, lav=57, glg=44, ell=113, spa=316, nld=65, jpn=59, war=6, tha=54, afr=1, hrv=92, nno=24, srp=34, slk=30, hye=59, bul=30, slv=56}
it.qbsestriere.www	
it.sole-club.www	
it.tex-mexsaloon.www	
it.tribecarestaurant.www	
it.uniroma2.agrovoc	
jo.action	
jo.ahliclub.www	
jo.ahliclub.www	{ara=22, eng=21}
jo.aiff	{ara=498, fra=2, msa=3, swa=1, hin=1, uzb=1, eng=508}
jo.aliftaa	{ara=1835, grn=48, bos=21, eng=1206}
jo.aliftaa.www	{ara=247, grn=3, bos=1, eng=133}
jo.arabic	
jo.arabic	{ara=103, eng=4}
jo.citymall	{ara=768, eng=787}
jo.exchange	
jo.exchange.www	
jo.google.books	{ara=10, eng=14}
jo.hala.m	
jo.hala.www	
jo.iec.www	{ara=149, eng=138}
jo.jbf	{ara=344, eng=276}
jo.jfa.www	
jo.joc.www	{dan=5, ara=933, msa=1, eng=1458}
jo.khcc.www	{ara=567, kur=3, eng=795}
jo.kingabdullah	
jo.kingabdullah.www	
jo.lawpedia	{ara=900}
jo.leaders	{snd=4, ara=834, por=1, eng=957}
jo.massira	{ara=234, eng=39}
jo.massira.www	{ara=110, eng=28}
jo.medica	
jo.medica	{ara=4, eng=4}
jo.philips.www	{zho=6, spa=28, bos=3, sqi=1, aze=2, hrv=2, nno=11, ron=1, srp=3, ara=370, por=8, deu=26, slv=7, ukr=6, eng=826}
jo.qra	
jo.queenrania.www	
jo.queenrania.www	{dan=1, tur=1, ara=1705, por=1, deu=2, spa=1, ind=1, eng=2150}
jo.realcosmetics	
jo.royalheritage	
jo.royalheritage	{ara=8, eng=1}
jo.senate	
jo.senate	{ara=2}
jo.sencor.www	{srp=10, ces=34, ara=293, bos=2, bul=76, slv=30, hrv=67, eng=293}
jobs.hawa.syria	
kitchen.hawaa	
kitchen.hawaa.www	
krd.edu.dpu.www	{ara=17, kur=3, eng=111}
krd.edu.nawroz.web	{ara=5, kur=17, eng=107}
krd.edu.su.academics	{tur=2, ara=19, urd=1, snd=2, kur=20, fas=2, eng=106}
krd.edu.uoz.xedeng	
krd.gov.archive	{ara=104, kur=267, lat=1, ita=1, eng=286}
krd.gov.slemani	{ara=320, fas=1, kur=734, eng=478}
land.archaeology.www	
land.kaizu	
li.gool	
li.themes	
life.aflam.a	
life.canadians.www	
life.egy-best	
life.forallah	{ara=171, eng=19}
life.healthcares	{tur=1, ara=144, ile=1, gla=1, eng=138}
life.maany.www	{ara=189, eng=164}
life.moso3a3ama	{ara=153, eng=83}
life.moso3a3ama.www	{rus=1, ara=70, eng=5}
life.newsyemen	{ara=968, eng=39}
life.tgneh.www	
limited.marketing	{ara=632, eng=628}
link.app.mrsool	{ara=2, eng=3}
link.cima4up.w	
link.go0d.www	
link.lodynet	
live.akhbar-elairaq.www	
live.akhbar-elairaq.www	{ara=7, eng=7}
live.alarabclub	
live.algeriemonde	
live.dotsport	
live.egydead	
live.egydead.tv	
live.el7rif.www	
live.eldolar	{ara=295}
live.elkooora.koora	
live.elomdasport.www	
live.gozila	
live.isaan	
live.iservices	
live.joumana.www	
live.meningsnam.www	
live.riyadhpost	{ara=135, eng=13}
live.saudi-vision	
live.spanishksa	
live.sudania24	
live.sudania24	{eng=1}
live.ta3alemdz.www	
live.tv-mars.www	{ara=10, eng=3}
live.yalla--shoot.1kora	
live.yalla-live.kora	
live.yallashoots.stad	
lol.egyup	
love.wonderbeauties	
lt.rsbaldai	
luxury.ksa	
ly.5edma.www	
ly.akhbar.www	
ly.alitweel	{dan=3, ara=851, gla=1, eng=559}
ly.almadinamisurata	{ara=89, fra=44, eng=50}
ly.almusallh	{ara=407, slk=1, eng=402}
ly.almusallh.www	{ara=158, eng=146}
ly.almustaqbal.w	{ara=17, eng=15}
ly.alnnas	{ara=1195, fra=1, eng=1}
ly.alsabaah	{ara=1146, fra=1, eng=520}
ly.altorath	
ly.alwow.www	
ly.aonsrt.www	{ara=798, bos=2, eng=114}
ly.big	{ara=242}
ly.brega	
ly.crmt	
ly.customs	
ly.dofm	
ly.dokkan	
ly.elkhabar.www	{ara=1}
ly.etqan.www	
ly.falso	{ara=666, lat=5, eng=37}
ly.feedy	
ly.gucc	{ara=30, eng=2}
ly.hnec	{ara=983, eng=57}
ly.kuechen	
ly.lawsociety	
ly.libyaobserver.ar	
ly.libyaobserver.www	
ly.ltv.www	
ly.marsad.www	
ly.miza.www	
ly.newslibya.www	{ara=1797, por=1, eng=14}
ly.odac.www	{ara=2, eng=2}
ly.parliament	{ara=227}
ly.qaa	{ara=134, eng=15}
ly.raslanuf	{ara=10}
ly.sada	{ara=879, eng=28}
ly.sheikh	
ly.sheikh	{ara=3, eng=1}
ly.sic	{ara=139, sco=14, eng=8}
ly.smartsolutions	
ly.tadawul	{ara=6, eng=11}
ly.thetoystore	{dan=5, ara=44, eng=41}
ma.04	{tur=1, ara=443, fra=410, eng=346}
ma.7news.www	{tur=1, ara=2128, fra=6, nld=1, slv=1, eng=818}
ma.achamal.www	{ara=364, fra=4, eng=2}
ma.achamal24	
ma.adyare.www	{ara=1721, fas=1, glg=4, fra=3, eng=7}
ma.agadirinfo	
ma.agadirino	{ara=982, fra=1, epo=528, eng=22}
ma.agadirtv	{ara=190}
ma.agora.preprod	
ma.agora.www	
ma.agrimaroc.www	
ma.agrimaroc.www	{ara=451, por=1, fra=1140, lat=1, eng=1204}
ma.ahdatsouss	
ma.ainharrouda	
ma.akhbar7	
ma.akhbarchaab	
ma.akhbarsouss	
ma.akherkhabar	{ara=22, eng=22}
ma.alakhbaralmaghribiya	{ara=638, fra=5, eng=509}
ma.alanbaapost	
ma.alanbaapost	{ara=159}
ma.alarabiya.www	{ara=144, eng=3}
ma.albab	{ara=1100, fra=3, eng=335}
ma.albawaba.www	{ara=608, fra=600, nld=1, eng=12}
ma.albidaoui	{ara=148, eng=3}
ma.aldar	{ara=1488, fra=3, spa=3, eng=14}
ma.alharaka	{ara=216, fra=40, eng=232}
ma.alislah	{ara=1798, fra=2, bos=11, eng=1}
ma.aljadide24	{ara=1798, eng=10}
ma.aljalia.akhbarona	
ma.aljamaaouia	
ma.aljamaaouia	{ara=348, eng=347}
ma.aljarida24	
ma.aljihatv.www	
ma.almaghrebeljadid	{ara=409, eng=244}
ma.almaghribiya	
ma.almap	
ma.alminassa24	
ma.almindar	{ara=896, fra=891, eng=4}
ma.alwassitpress	{hun=138, swe=11, ell=87, spa=53, nld=99, fin=20, pol=200, hin=1, nor=1, ron=1, dan=3, ces=27, ara=1544, rus=82, por=1, slk=7, fra=80, deu=238, ita=151, slv=2, ukr=41, eng=1535}
ma.alwatan	
ma.alwatan	{eng=2}
ma.alyoum7	{ara=890, por=133, fra=886, eng=76}
ma.amapresse	{ara=2, xho=1}
ma.ammc.www	{nor=3, ara=325, por=1, fra=658, spa=1, eng=340}
ma.amnous	{ara=1}
ma.anbaetv	{ara=1792, eng=8}
ma.annuair.www	
ma.arrabita.www	
ma.as-far	{ara=42, fra=58, eng=228}
ma.assabah	
ma.assafir24	{ara=1800, fra=21, eng=11}
ma.atlas24.www	{ara=45, fra=1, eng=6}
ma.attahadi	{ara=1781, fra=1, eng=2}
ma.avito.magazine	{ara=450, fra=655, eng=355}
ma.azulpress	{ara=1756, fra=131, eng=1660}
ma.baclibre	
ma.baclibre	{ara=90, fra=73, crs=1, tuk=1, ind=1, eng=38}
ma.baconline.www	{ron=1, dan=19, ces=1, ara=59, nld=4, afr=1, eng=59}
ma.bladna24	
ma.bmrn	
ma.bmrn	{fra=9, ara=22}
ma.bnrm.kitab	
ma.cabinetsahli	{zho=1, tur=11, ara=87, rus=7, vie=1, fra=97, deu=8, spa=2, lat=1, eng=130}
ma.cap24	
ma.cdtmaroc	
ma.cdtmaroc	{fra=1, ara=107}
ma.cdtrabat	{ara=180}
ma.chababe.www	{ara=82, eng=21}
ma.chamalpress.www	{ara=809, fra=4, eng=196}
ma.chamaly	
ma.chambredesconseillers.www	{ara=700, fra=5, eng=397}
ma.chooune-alistitmar	{ara=493, fra=8, eng=325}
ma.chouftv	
ma.chouftv.mobile	
ma.chouftv.mondial	
ma.chouftv.www	
ma.cndh	{ara=616, fra=268, fry=4, spa=151, eng=562}
ma.cnej-fondation	
ma.cnej-fondation	{ara=24, fra=1, lat=1, eng=19}
ma.cnss.www	
ma.coinrule.www	
ma.consonews.ar	{dan=1, ces=1, ara=1022, fra=93, nno=1, eng=178}
ma.cpkhenifra	{ara=282, lat=7, eng=10}
ma.cpmm	{ara=372, fra=16, eng=24}
ma.crmeforiental.www	
ma.csefrs.www	{ara=224, fra=223, lat=1, eng=217}
ma.dakhlaalrai	{ara=479, fra=1, eng=81}
ma.damaneimmo.www	{ara=52, fra=92, lat=1, eng=52}
ma.dcheira	{ara=426, fra=1, eng=425}
ma.derbysport	{ara=1795, por=1, fra=3, eng=15}
ma.directferries.ar	
ma.diriddik	
ma.doctori.www	{ara=278, fra=281, eng=79}
ma.dreamjob.www	
ma.ederassa	{eng=1}
ma.elkora.www	{ara=993, glg=1, fra=137, spa=1, eng=2}
ma.elmassae24	{ara=900, eng=894}
ma.emploi-public	
ma.emploi-public.www	{ara=397, fra=353, eng=731}
ma.emploi24	
ma.ennajah.www	
ma.europages.www	
ma.fensport	{ara=409, rus=1, eng=407}
ma.flash.www	
ma.flashinfo24	
ma.flbenmsik	
ma.flbenmsik	{ara=322, fra=323, eng=493}
ma.fm6-radiomanarat	
ma.frmvb	
ma.game-game	{ara=22, eng=529}
ma.goji.www	{ara=1, fra=1, eng=1}
ma.goud.www	{glg=1, spa=29, snd=1, bis=1, ron=1, tur=4, ara=12795, por=1, fra=46, ita=1, cat=1, fas=25, yor=1, ind=1, eng=4842}
ma.guercif.www	{fra=4, ara=450}
ma.hadath	{ara=44, eng=44}
ma.hashtag	
ma.hcp.bds-tanger	{ara=174, fra=189, eng=436}
ma.hiba.www	{eng=2}
ma.ifada	{ara=909, fra=1, eng=764}
ma.ihata	
ma.ihata	{ces=1, ara=438, por=1, fra=4, eng=16}
ma.iktissadkom	
ma.industries.ar	{ara=1033, fra=595, eng=1033}
ma.infos24	
ma.infosports	
ma.inscription	{ara=1037, mlg=2, fra=1037, eng=6}
ma.ircam.biblio	
ma.irtfoot	
ma.jadid365.www	
ma.jihapress	{ara=577, eng=1}
ma.jihawiapresse	
ma.jisrattawasol	{ara=249}
ma.journal24	{ara=638, eng=8}
ma.journalinfo	
ma.jumia.www	
ma.kafapress	{ara=431, fra=1, eng=559}
ma.khabayanews	{kaz=1, spa=3, nld=1, pol=1, tur=5, ara=1794, rus=14, por=5, fra=11, deu=2, ita=3, ukr=3, eng=101}
ma.khedima	
ma.khedima	{eng=190}
ma.khmissa	{ara=565, fra=58, eng=33}
ma.kooramedia.match	
ma.kooramedia.tv	
ma.lallafatema.www	
ma.le12	{ara=1685, fra=21, eng=1645}
ma.le220	
ma.le360.ar	{zho=1, ell=1, heb=1, spa=7, sqi=1, pus=1, dan=1, tur=4, ara=10422, fra=137, ita=1, eng=9407}
ma.le360.sport.ar	{ell=1, spa=7, nld=1, tur=3, ara=7298, por=1, fra=189, cat=1, ita=1, fas=1, swa=3, eng=635}
ma.le7.www	
ma.lecollimateur	{ara=212, fra=1196, spa=2, jav=1, eng=1002}
ma.ledesk	
ma.lemaroc35	
ma.lematin.sports	{dan=1, ara=962, glg=1, fra=764, eng=958}
ma.lovecoupons.www	
ma.m24tv	
ma.m24tv.www	
ma.ma24tv	
ma.ma5tv	
ma.maghrebtimes	{ara=1582}
ma.majlisilmi-tanger	{ara=277, lat=2, eng=237}
ma.majlissala.www	
ma.majlissala.www	{eng=1}
ma.maktaba	{ara=196, vol=1, fra=22, nld=5, eng=188}
ma.mapbenimellal.www	
ma.mapecology	
ma.mapexpress.www	
ma.mapmarrakech.www	
ma.mapnews.www	
ma.markoub.www	
ma.maroc	
ma.maroc	{ara=36, fra=32, spa=20, eng=133}
ma.maroc.www	
ma.maroc.www	{ara=196, fra=130, spa=77, eng=498}
ma.maroc28.www	
ma.medi1tv.www	{ara=1204, fra=1231, eng=649}
ma.mediateur.www	
ma.meknes	
ma.meknes	{fra=1, eng=1}
ma.men-gov	
ma.menara.www	
ma.mfmsport.www	
ma.milafona.www	
ma.minbaraljihat	{ara=1}
ma.mithaqarrabita.www	{ara=432, fra=6, eng=12}
ma.mjtimes.www	
ma.mobachir	{ara=991, fra=3, eng=14}
ma.monemploi	
ma.moulati.www	{ara=88}
ma.moutamadris	
ma.moutamadriss	{ara=577, slk=2, ile=1, aar=1, fra=111, spa=1, hau=1, eng=117}
ma.nachra	{ara=388, rus=6, fra=5, pol=1, eng=368}
ma.namadij	
ma.news24	{ara=1800, fra=15, xho=2, eng=1211}
ma.newsplus	
ma.nouabook	{ara=79, fra=1, eng=77}
ma.ocarz	
ma.ockfoot	{ara=897, vol=1, msa=3, eng=193}
ma.ofppt.inscription	
ma.ofppt.www	{ara=172, ile=1, fra=868, eng=833}
ma.oujdagalerie	{ara=192}
ma.ouma	{dan=2, ara=454, fra=392, nno=1, eng=647}
ma.pam.www	
ma.participer	{ara=264, fra=1, eng=85}
ma.perle	
ma.pjd	{eng=1}
ma.pjd.www	{ara=413, eng=224}
ma.possible.www	{eng=14}
ma.prepabac.www	{fra=1}
ma.psychology.www	
ma.qraya.www	
ma.rabattoday	
ma.radioaswat	{ara=771, fra=6, pus=1, eng=607}
ma.region-fes-meknes.www	{ara=522, fra=304, nno=1, eng=25}
ma.relation-presse.arabic	{ara=877, eng=877}
ma.rimradio.www	
ma.riyadati.www	{ara=382, fra=2, eng=380}
ma.rni	{ara=407, ind=391, eng=247}
ma.sabahagadir	
ma.sabk	{ara=488, vol=1, fra=3, eng=19}
ma.sarouty.www	
ma.satv	{ara=280, swa=1, eng=8}
ma.sawtalhakika	
ma.sawtkom	
ma.scientific	
ma.scoop	
ma.shifaa.www	{ara=386, fra=1, deu=1, eng=385}
ma.sidibennournews	{ara=302, eng=302}
ma.siel	{ara=1153, mlg=1, fra=773, eng=378}
ma.sogarab	{snd=1, ara=315, fra=148, spa=1, eng=58}
ma.solid	
ma.soltana	{ara=1995, glg=146, fra=1895, deu=1, spa=101, eng=1501}
ma.sport7.www	{ara=1616, fra=1, deu=2, nld=1, eng=28}
ma.sum	{ara=143, fra=115, eng=114}
ma.tabtel	{fra=643, eng=533}
ma.tamghrabit24	{zho=1, ara=1000, fra=1, spa=1, pol=1, ind=1, eng=382}
ma.tanmia	{ara=1581, fra=1583, deu=86, spa=1, eng=706}
ma.tanwer	{fra=169, ara=900}
ma.taroudannt.m	
ma.taroudantalaan	{ara=936, fra=1, eng=668}
ma.taxinews.www	{ara=700, fra=4, ita=1, eng=6}
ma.teleplus	
ma.telquel.ar	
ma.thebuzzmagazine	{ara=492, fra=1, eng=490}
ma.tidjania.www	{ara=361, fra=194, bos=12, eng=36}
ma.tlr.ar	{ara=244, eng=239}
ma.todo.www	
ma.ump.droit	
ma.ump.www	
ma.ump.www	{ara=321, fra=335, eng=354}
ma.vichy.www	{ara=126, fra=154, eng=203}
ma.visahq.www	{ara=123, por=1, fra=1, eng=5}
ma.wadifaty.www	
ma.wadnoun24	
ma.watan24.www	{ara=1521, fra=5, bre=1, spa=1, cat=1, msa=1, uzb=2, eng=1610}
ma.yabiladi.www	{dan=1, ara=1776, por=1, aar=1, fra=1770, deu=1072, spa=41, cat=1, nld=23, bos=1, eng=42}
ma.zamane.ar	
ma.zayn	
market.naseej	
me.2l3ab.www	
me.3sk	
me.ahval	
me.alansaar.www	
me.alghaslan	{ara=732, rus=1, fra=4, ell=1, spa=2, deu=1, bos=1, ita=1, eng=488}
me.almalk	
me.altanmia	
me.animelek	
me.anwr	
me.ar-anime.www	
me.ar-otaku.www	
me.arnovel	
me.artup.st	{dan=21, ara=102, por=1, fra=1, eng=38}
me.asyoulike	
me.atlasblue.www	
me.atlasblue.www	{eng=1}
me.baby-center.www	
me.bamby	
me.bel3arabi.www	{srp=5, ara=237, eng=15}
me.bircham	
me.bircham	{srp=1, ara=156, por=23, spa=2, jpn=1, eng=156}
me.bodybuildingsecrets	
me.books4arab	
me.busmap.blog	
me.busmap.blog	{ara=54, fra=2, eng=54}
me.chinesecars.www	{dan=1, srp=3, ces=1, ara=900, fra=1, kha=2, cym=1, nno=1, pus=3, eng=103}
me.chooseyourself.ar	
me.civilengineering.www	{srp=1, ara=182, eng=182}
me.coursaty	
me.creativeweb.www	{zho=1, ara=324, rus=1, spa=1, eng=321}
me.darak	{srp=1, ces=1, zho=1, ara=9, fra=1, jpn=7, fin=2, hin=2, eng=185, kat=154}
me.dinoo	
me.doctorhypo.www	{ara=155, eng=64}
me.dotdesign	{srp=1, ara=521, eng=508}
me.educad	{dan=1, ara=116, glg=1, eng=115}
me.egyincs.www	
me.egypt-lawyer	
me.elcoach.blog	{ara=145, eng=53}
me.equran	
me.esaal	{ara=169, eng=153}
me.evasamah.www	
me.fitnessbody.www	{srp=1, ara=213, eng=4}
me.francegallery	
me.freenews	{ara=598, eng=49}
me.geektech	
me.gmanga	
me.greenfile.www	
me.hayamgomaa	
me.hopto.mirrorbah	{srp=1, ara=495, eng=36}
me.hyperone1	
me.invest-gate	{srp=1, ara=401, nno=1, eng=2035}
me.ipoa	{ara=496, eng=2}
me.iqtibasat	
me.islamic-relief.www	
me.jaroudimedia.www	
me.jeem	
me.joaan	
me.korasport	
me.maany	
me.majalla.www	
me.makal	
me.mammeto.www	
me.maps.ae	{zho=2, hun=3, heb=1, spa=8, est=6, nld=1, sqi=3, kor=1, dan=1, ces=1, ara=70, por=3, fra=5, eng=68}
me.maqala	
me.menu360	
me.momscorner	
me.montegrappa.ar	{dan=1, ara=317, vie=1, lat=2, pus=1, eng=20}
me.mothersclub	
me.motorshow.www	{dan=3, srp=5, ara=296, snd=4, pus=13, eng=586}
me.musicnation.www	
me.nbealfn.www	
me.noip.shia	{ara=671, bos=2}
me.oj-h.www	
me.onma	
me.onma.www	
me.petpark	
me.phoneboutique	
me.podu	{gle=10, glg=3, ell=1, snd=3, mlg=1, sqi=2, orm=2, bis=18, pus=7, srp=2, ara=2034, kin=8, slk=4, fas=2, msa=3, uzb=2, xho=40, jav=1, eng=2184}
me.prayertimes	{som=13, dan=1, srp=1, ara=336, kin=1, por=12, mlt=1, est=1, fas=10, uzb=3, eng=10}
me.qirtas.ar	
me.qiyada	
me.r-m-n	
me.rehla	{fra=1, eng=1}
me.resal.blog	{ara=334, lat=1, eng=149}
me.resal.giftcards	{ara=51, eng=47}
me.revsoc	
me.sabaq	
me.smartbody	
me.sologamers.www	{dan=2, srp=2, ara=150, snd=2, fas=2, eng=150}
me.supermama.www	
me.t	{zho=2100, hun=80, bih=7, heb=97, fij=1, hmn=1, fin=41, tuk=54, mon=27, bak=61, pus=15, tur=687, vie=161, fra=532, oci=2, bre=5, deu=1079, fas=1904, tel=101, gla=3, jav=5, sco=2, gle=2, glg=31, ipk=1, epo=8, fry=7, glv=2, slk=70, mya=43, aym=1, slv=15, guj=52, ceb=2, kur=28, pol=229, aze=81, sun=3, ces=229, ara=1255, por=1058, ton=1, uig=12, aar=1, yid=2, sux=2, tgl=2, tgk=77, mal=9, uzb=460, mar=194, mri=1, urd=27, sna=4, nld=192, snd=4, abk=75, tha=64, hye=175, aka=1, ibo=1, bul=405, asm=2, msa=166, swa=5, xho=7, swe=57, cos=7, mkd=84, est=26, bel=251, lif=2, run=3, ben=58, hin=355, kor=284, lin=1, zul=1, som=5, dan=159, div=17, rus=31324, iku=8, lit=24, ita=875, nep=8, sot=1, hat=3, lao=1, pan=6, ukr=3052, hau=8, lat=27, ven=2, haw=3, lav=19, tam=31, ile=8, ell=101, kha=6, spa=910, tat=107, mlg=10, chr=6, hrv=29, nno=10, khm=53, mlt=2, cym=1, bod=1, amh=21, que=5, eus=39, bos=27, sqi=72, roh=2, syr=3, tsn=1, nor=15, ron=222, kin=9, vol=11, kir=72, cat=61, kal=7, kan=6, sin=3, ina=12, ind=637, eng=117744, kat=65, san=94, grn=4, kaz=94, crs=1, ori=12, war=6, jpn=305, orm=2, afr=7, mfe=2, srp=2219, zha=2, ltz=2, nya=1, lug=3}
me.tanagra.kw	{ara=455, ita=1, eng=693}
me.tanagra.qa	{snd=2, ara=693, fra=2, ita=1, eng=416}
me.tayyebat	
me.techkir.www	
me.toolmart	
me.toolmart	{ara=1, eng=4}
me.turkishlover	
me.tvfun.m	
me.tvfun.s	
me.vdl.www	
me.videogames-extreme.www	
me.vogue.ar	
me.wanasah.ar	
me.wardi	{ara=113, eng=107}
me.warraq	
me.warraq	{ara=3}
me.waseelah	{ara=136, bos=8}
me.wellfitgo.www	{ara=190, pus=2, eng=190}
me.whatsbot	{kaz=1, spa=12, nld=1, ben=2, pol=1, aze=1, nor=1, dan=1, srp=1, tur=9, ara=280, rus=17, por=3, fra=2, deu=1, uzb=1, ukr=1, lat=1, eng=50}
me.wheelz.motorsport	
me.worldsource.www	{dan=3, ara=6, fra=1, jpn=21, fin=2, pol=1, eng=20}
me.yafa.www	
me.yazeed	
med.sa.kfshb.www	
med.sa.ngha	
media.ahwal	{ara=1797, eng=80}
media.alaskari	
media.alaskari	{eng=1}
media.amwaj	{ara=1575, fas=1623, pus=2, eng=218}
media.daraj	{ara=2999, ltz=1, fra=2, nld=1, snd=1, fas=1, eng=640}
media.eyonelmagles	{ara=700, eng=1}
media.fesnews	{ara=2186, por=2, fra=535, eng=2186}
media.gemini.partners	
media.nablus.www	{ara=303, rus=2, ukr=2, eng=4}
media.ozarab	{ara=2626, fra=1, heb=1, urd=1, snd=1, fas=6, eng=2709}
media.sharikawalaken.www	{ara=990, fas=1, pus=1, eng=597}
media.topnews.ae	
media.waya	{hun=1, dan=1, ara=1103, eng=1255}
mil.jo.jaf.jrms	
mk.saicm	
mobi.buyonline-prednisone	{ara=343, eng=343}
mobi.dndnha	
mobi.doublegames.www	{ara=912, kin=2, por=1, crs=1, deu=2, ina=1, nno=9, lat=1, eng=912}
mobi.mangatoon	{zho=677, spa=138, jpn=1, tha=35, sun=1, dan=4, ara=2, por=194, oci=1, msa=2, ind=174, eng=1028}
moda.adalar.www	
moda.adalar.www	{ara=5, eng=5}
motorcycles.beinmatch	
mr.ani	
mr.madar	{ara=853, fra=1, eng=529}
mr.radiomauritanie	{ara=194, fra=18, fry=7, pol=29, eng=20}
mr.zahraa	
muni.il.kabul	
muni.il.kaokab-abu-alhija	
muni.il.shaab	
muni.il.shefaram	
mx.goool	
mx.rehlat.www	{hun=3, dan=1, tur=3, ara=338, smo=3, fra=6, bos=4, ita=1, msa=2, sco=1, eng=533}
my.imtc	
nat.tn.cepex.market	
nat.tn.cgdr	
net.100inventionsmusulmanes	
net.111000.www	{ara=81, lat=3, eng=28}
net.11february	
net.123tools	{eng=36}
net.12octobre	
net.180news	
net.1enc.www	{eng=7}
net.1to4	
net.218tv.www	
net.21sep.www	
net.22ale3lami	{ara=390, eng=1}
net.24hrnews	{ara=442, eng=403}
net.24hrnews.sport	{nor=1, ara=108, eus=1, eng=21}
net.24offers	
net.24press	
net.24press	{tha=239, eng=239}
net.26ne.www	
net.26sep	
net.26sep.www	
net.2dec	
net.2trend.www	{tur=1, ara=245, eng=2}
net.360moms.www	
net.3ain	{ara=281, eng=248}
net.3ain.www	{nor=1, ara=205, eng=184}
net.3beauty	
net.3chk.k	{tur=4, ara=211, ind=1, eng=8}
net.3ezh	
net.3eztv.www	
net.3gyptsat.www	{ara=626, por=1, eng=612}
net.3hand.www	{ara=20, eng=2}
net.3ilmchar3i.www	{ara=2337, fra=2390, urd=3, bos=112, msa=2, ina=1, pus=1, eng=73}
net.3nawen	{eng=1}
net.3noni.www	
net.3omre	
net.3orod	{ara=843, eng=31}
net.3orood	{ara=1200, glg=9, eng=4}
net.3rb-gate	{ara=373, ell=2, deu=1, eng=251}
net.3rbdr.www	{ara=958, fra=3, lat=1, eng=43}
net.3rbu.www	
net.3rooodnews	
net.3sri	{ara=566, eng=2}
net.3tab	
net.4droid	
net.4read.www	
